order_date,region,category,quantity,sales,profit
2024-01-28,West,Office Supplies,5,385.45,68.77
2024-01-28,West,Furniture,9,132.26,36.63
2024-01-28,West,Office Supplies,8,40.68,0.79
2024-01-28,West,Furniture,7,151.1,33.73
2024-01-29,West,Office Supplies,7,357.34,-22.31
2024-01-29,South,Office Supplies,8,59.96,13.03
2024-01-29,East,Furniture,8,272.36,24.31
2024-01-30,South,Office Supplies,1,103.24,17.83
2024-01-30,West,Office Supplies,7,314.58,4.89
2024-01-30,East,Office Supplies,4,506.83,54.07
2024-01-31,Central,Furniture,5,187.74,57.38
2024-01-31,South,Furniture,2,222.68,60.32
2024-01-31,Central,Office Supplies,4,91.92,19.16
2024-01-31,West,Furniture,4,558.97,-23.61
2024-02-01,West,Office Supplies,4,68.31,22.22
2024-02-01,Central,Furniture,1,77.68,25.28
2024-02-01,East,Office Supplies,3,7.24,1.5
2024-02-01,Central,Office Supplies,1,65.72,-2.69
2024-02-02,South,Office Supplies,8,133.66,28.8
2024-02-02,Central,Office Supplies,9,85.3,7.67
2024-02-02,West,Technology,2,46.93,12.3
2024-02-03,West,Office Supplies,9,614.76,198.26
2024-02-04,Central,Furniture,9,119.9,8.47
2024-02-05,South,Furniture,6,363.97,101.63
2024-02-05,West,Furniture,1,303.95,-1.8
2024-02-05,Central,Furniture,4,126.99,-6.17
2024-02-05,East,Furniture,7,1003.14,-14.73
2024-02-05,East,Furniture,8,116.46,32.17
2024-02-05,South,Office Supplies,3,84.3,-7.2
2024-02-05,Central,Technology,8,572.68,-4.28
2024-02-05,West,Furniture,8,303.3,75.76
2024-02-06,South,Office Supplies,3,414.43,78.26
2024-02-06,East,Office Supplies,5,259.41,90.27
2024-02-06,East,Office Supplies,8,137.46,39.02
2024-02-06,West,Office Supplies,1,16.93,0.02
2024-02-07,Central,Technology,6,197.69,-10.14
2024-02-07,West,Technology,7,145.9,29.47
2024-02-07,East,Office Supplies,2,213.36,30.07
2024-02-08,Central,Office Supplies,7,148.19,44.81
2024-02-08,Central,Office Supplies,9,285.39,62.27
2024-02-09,West,Furniture,8,335.54,64.22
2024-02-09,East,Technology,9,72.94,-0.12
2024-02-09,Central,Furniture,8,79.33,11.62
2024-02-10,South,Office Supplies,8,153.2,52.69
2024-02-11,South,Office Supplies,6,213.88,59.88
2024-02-11,Central,Furniture,4,231.28,-17.94
2024-02-11,East,Office Supplies,2,227.47,59.91
2024-02-12,West,Office Supplies,1,387.52,-37.88
2024-02-12,East,Office Supplies,4,25.61,2.79
2024-02-13,Central,Office Supplies,3,311.06,86.48
2024-02-14,East,Furniture,5,158.09,37.14
2024-02-14,East,Office Supplies,9,337.7,65.57
2024-02-14,Central,Furniture,2,122.54,38.81
2024-02-15,Central,Office Supplies,9,318.24,91.43
2024-02-15,East,Office Supplies,1,484.5,5.73
2024-02-15,Central,Furniture,2,211.25,-1.6
2024-02-16,East,Office Supplies,9,192.65,23.87
2024-02-17,East,Office Supplies,7,99.8,1.34
2024-02-18,East,Office Supplies,2,26.31,8.05
2024-02-18,Central,Office Supplies,1,297.33,60.98
2024-02-18,East,Furniture,3,127.08,20.44
2024-02-19,East,Office Supplies,6,301.63,74.7
2024-02-19,West,Furniture,9,565.37,179.21
2024-02-19,West,Office Supplies,4,139.84,3.03
2024-02-20,West,Furniture,3,475.4,103.08
2024-02-20,West,Furniture,8,814.72,135.34
2024-02-20,West,Office Supplies,6,218.64,0.4
2024-02-21,Central,Furniture,1,162.15,34.34
2024-02-22,East,Furniture,3,500.18,112.21
2024-02-22,Central,Furniture,9,373.89,123.29
2024-02-22,West,Office Supplies,6,120.56,4.8
2024-02-22,Central,Office Supplies,1,148.13,20.49
2024-02-23,West,Technology,9,83.04,-1.28
2024-02-23,Central,Furniture,4,208.26,-4.02
2024-02-23,West,Technology,1,124.65,11.31
2024-02-24,West,Furniture,6,132.42,20.59
2024-02-24,West,Furniture,9,564.28,162.46
2024-02-24,East,Office Supplies,2,11.78,3.44
2024-02-24,West,Office Supplies,8,206.35,7.2
2024-02-24,East,Office Supplies,6,363.1,-23.59
2024-02-26,Central,Office Supplies,6,170.49,27.19
2024-02-26,West,Technology,4,161.95,43.82
2024-02-26,South,Technology,3,21.38,3.22
2024-02-26,West,Office Supplies,1,324.55,34.09
2024-02-26,West,Office Supplies,8,27.46,4.38
2024-02-28,West,Office Supplies,9,421.7,50.5
2024-02-28,West,Technology,1,278.99,12.68
2024-02-29,Central,Technology,2,367.86,128.72
2024-02-29,East,Office Supplies,3,242.77,63.33
2024-03-01,Central,Office Supplies,7,411.32,-28.99
2024-03-01,South,Furniture,7,606.76,188.22
2024-03-02,East,Furniture,5,60.04,-1.19
2024-03-03,West,Office Supplies,2,366.09,21.93
2024-03-03,West,Technology,2,97.85,-6.95
2024-03-04,East,Furniture,2,155.31,7.47
2024-03-04,East,Office Supplies,1,183.08,37.69
2024-03-05,South,Furniture,9,359.22,1.31
2024-03-05,West,Furniture,7,406.47,-29.74
2024-03-06,West,Furniture,6,422.8,-17.72
2024-03-07,Central,Technology,2,213.49,73.68
2024-03-07,West,Technology,5,109.13,-9.01
2024-03-10,West,Furniture,3,120.07,8.62
2024-03-10,East,Furniture,3,347.41,52.8
2024-03-10,South,Furniture,7,272.3,2.05
2024-03-10,West,Technology,5,280.64,63.24
2024-03-10,West,Technology,9,42.53,5.74
2024-03-10,Central,Office Supplies,2,197.53,59.29
2024-03-11,South,Office Supplies,7,448.08,82.76
2024-03-11,East,Technology,7,286.76,100.25
2024-03-12,Central,Technology,8,131.89,8.73
2024-03-12,West,Office Supplies,3,153.27,4.82
2024-03-12,West,Technology,9,294.39,42.48
2024-03-13,South,Furniture,3,120.64,16.13
2024-03-13,West,Furniture,9,22.08,3.51
2024-03-14,East,Technology,4,638.24,101.29
2024-03-15,West,Technology,8,138.3,36.57
2024-03-15,East,Technology,3,228.32,50.87
2024-03-15,West,Furniture,2,100.27,-5.56
2024-03-16,East,Office Supplies,4,154.24,8.07
2024-03-16,Central,Furniture,6,39.57,12.73
2024-03-16,East,Office Supplies,5,95.27,16.22
2024-03-17,South,Technology,7,666.89,12.3
2024-03-17,West,Furniture,4,442.85,-38.27
2024-03-17,East,Office Supplies,3,98.24,10.53
2024-03-18,East,Office Supplies,7,653.55,-16.59
2024-03-18,East,Office Supplies,3,102.55,13.47
2024-03-18,South,Furniture,1,215.88,72.58
2024-03-19,West,Office Supplies,4,343.57,44.6
2024-03-20,Central,Office Supplies,5,51.68,3.71
2024-03-20,East,Furniture,2,89.99,23.29
2024-03-20,West,Technology,6,133.98,21.65
2024-03-21,Central,Office Supplies,3,132.3,23.27
2024-03-21,West,Technology,6,81.58,9.82
2024-03-22,West,Technology,8,98.27,24.67
2024-03-22,West,Technology,3,291.99,25.94
2024-03-23,West,Office Supplies,9,46.13,-0.63
2024-03-23,East,Technology,2,28.37,-1.04
2024-03-24,South,Technology,3,525.4,39.87
2024-03-24,Central,Technology,4,172.29,49.51
2024-03-25,East,Office Supplies,5,19.78,-1.8
2024-03-25,South,Technology,2,131.4,4.98
2024-03-25,West,Furniture,6,79.12,21.93
2024-03-25,East,Technology,2,184.49,-5.3
2024-03-26,West,Technology,5,342.09,35.67
2024-03-27,West,Technology,2,56.21,11.9
2024-03-28,East,Technology,7,229.47,21.58
2024-03-28,East,Office Supplies,6,215.58,8.68
2024-03-28,West,Furniture,6,78.05,16.93
2024-03-28,West,Office Supplies,5,76.29,13.38
2024-03-29,West,Office Supplies,9,191.0,48.6
2024-03-30,East,Office Supplies,4,312.85,31.23
2024-03-30,West,Office Supplies,5,96.18,1.66
2024-03-30,West,Office Supplies,3,123.67,4.28
2024-03-30,East,Technology,6,24.99,2.06
2024-03-30,Central,Furniture,6,234.4,-11.7
2024-03-31,West,Office Supplies,6,400.34,7.43
2024-03-31,East,Furniture,2,383.62,-28.45
2024-03-31,South,Technology,3,222.18,66.15
2024-04-01,West,Office Supplies,2,216.02,52.76
2024-04-01,South,Office Supplies,4,503.96,93.51
2024-04-02,East,Furniture,3,205.57,-6.63
2024-04-02,West,Office Supplies,4,116.99,-7.2
2024-04-03,East,Technology,2,210.1,28.79
2024-04-03,South,Furniture,2,221.77,-16.81
2024-04-03,East,Technology,5,123.58,37.24
2024-04-03,East,Office Supplies,9,514.81,103.95
2024-04-03,East,Furniture,9,216.96,3.14
2024-04-04,West,Office Supplies,8,142.79,47.81
2024-04-04,West,Office Supplies,5,74.48,-6.55
2024-04-04,East,Office Supplies,7,96.11,15.26
2024-04-04,West,Office Supplies,4,217.58,4.97
2024-04-04,West,Office Supplies,9,763.31,191.16
2024-04-05,West,Office Supplies,4,1.82,0.53
2024-04-05,East,Office Supplies,8,277.54,55.53
2024-04-05,Central,Office Supplies,9,280.78,56.01
2024-04-06,West,Office Supplies,5,31.31,4.9
2024-04-06,West,Technology,6,198.84,-7.61
2024-04-06,West,Technology,8,127.92,22.65
2024-04-07,South,Office Supplies,2,94.84,8.04
2024-04-07,West,Office Supplies,1,539.8,158.25
2024-04-08,West,Furniture,3,219.37,49.53
2024-04-10,Central,Office Supplies,5,120.54,-6.22
2024-04-10,East,Furniture,4,49.31,2.6
2024-04-11,West,Technology,4,184.08,53.26
2024-04-11,East,Furniture,4,122.88,-7.81
2024-04-11,South,Office Supplies,6,361.73,64.09
2024-04-12,West,Technology,8,169.52,12.76
2024-04-13,East,Furniture,3,113.26,-5.07
2024-04-13,Central,Furniture,7,827.51,236.12
2024-04-13,West,Technology,6,180.83,48.6
2024-04-14,Central,Office Supplies,7,142.66,33.03
2024-04-14,Central,Technology,6,85.03,-4.88
2024-04-15,Central,Technology,3,117.0,6.84
2024-04-15,East,Office Supplies,2,212.21,62.09
2024-04-15,West,Office Supplies,8,289.7,31.86
2024-04-16,West,Furniture,8,280.75,-24.76
2024-04-16,East,Furniture,6,199.04,14.07
2024-04-17,South,Furniture,2,248.19,39.81
2024-04-17,Central,Furniture,4,290.9,68.49
2024-04-17,West,Furniture,1,275.38,61.68
2024-04-18,West,Furniture,8,202.89,15.44
2024-04-18,West,Office Supplies,6,165.16,-1.5
2024-04-18,West,Office Supplies,9,186.11,35.69
2024-04-18,East,Furniture,4,505.38,101.11
2024-04-18,West,Furniture,8,39.65,4.39
2024-04-19,Central,Furniture,1,117.06,-5.48
2024-04-19,East,Office Supplies,7,374.83,60.06
2024-04-19,Central,Office Supplies,3,248.78,40.57
2024-04-20,East,Furniture,1,158.55,22.98
2024-04-20,East,Office Supplies,4,128.27,29.11
2024-04-20,Central,Office Supplies,3,201.37,13.5
2024-04-20,West,Office Supplies,9,413.34,38.8
2024-04-20,West,Furniture,8,161.33,7.2
2024-04-20,West,Office Supplies,1,151.48,6.05
2024-04-21,West,Office Supplies,6,189.65,-6.93
2024-04-21,East,Office Supplies,6,180.15,-2.87
2024-04-21,West,Office Supplies,1,179.05,51.54
2024-04-21,Central,Furniture,1,45.13,0.77
2024-04-21,West,Furniture,9,196.51,15.9
2024-04-21,West,Technology,4,335.82,30.59
2024-04-22,West,Furniture,2,81.02,-3.78
2024-04-22,East,Technology,9,177.75,26.18
2024-04-22,East,Office Supplies,1,446.77,40.84
2024-04-25,East,Office Supplies,7,103.68,17.59
2024-04-25,East,Furniture,1,224.8,58.76
2024-04-26,West,Office Supplies,4,125.22,7.56
2024-04-26,Central,Office Supplies,6,487.25,142.98
2024-04-28,West,Furniture,6,384.37,59.34
2024-04-28,Central,Office Supplies,8,342.95,28.1
2024-04-29,East,Furniture,5,669.14,215.5
2024-04-29,Central,Technology,3,287.67,85.98
2024-04-29,West,Office Supplies,8,205.2,-17.6
2024-04-29,West,Office Supplies,2,326.88,29.7
2024-04-29,Central,Office Supplies,7,164.11,34.93
2024-05-02,Central,Office Supplies,4,164.27,-9.8
2024-05-02,South,Office Supplies,6,503.74,114.8
2024-05-03,South,Furniture,5,511.53,171.97
2024-05-03,West,Office Supplies,9,81.22,21.39
2024-05-03,East,Furniture,1,223.11,28.66
2024-05-04,West,Office Supplies,9,376.44,123.43
2024-05-04,South,Furniture,8,287.59,-10.95
2024-05-04,South,Technology,5,330.11,21.96
2024-05-04,Central,Office Supplies,2,59.79,19.15
2024-05-04,West,Office Supplies,1,199.93,52.52
2024-05-05,West,Furniture,2,43.12,14.44
2024-05-05,East,Furniture,5,178.67,3.88
2024-05-06,West,Furniture,6,835.91,193.98
2024-05-06,East,Furniture,5,168.28,-12.06
2024-05-06,South,Office Supplies,8,97.42,32.09
2024-05-07,West,Furniture,4,203.07,33.73
2024-05-07,Central,Furniture,6,493.44,124.58
2024-05-07,West,Furniture,9,265.03,27.22
2024-05-07,West,Office Supplies,2,156.25,30.24
2024-05-08,Central,Furniture,7,446.36,31.02
2024-05-09,Central,Office Supplies,5,100.94,30.11
2024-05-10,East,Technology,9,199.91,17.77
2024-05-11,East,Technology,7,446.5,76.55
2024-05-11,Central,Technology,5,426.05,41.25
2024-05-11,Central,Technology,3,288.12,-19.96
2024-05-11,South,Office Supplies,9,148.93,26.21
2024-05-11,Central,Technology,3,157.44,52.11
2024-05-11,East,Office Supplies,3,704.7,108.65
2024-05-12,East,Technology,6,230.23,-2.4
2024-05-12,East,Office Supplies,5,285.86,3.37
2024-05-13,West,Office Supplies,1,331.99,-32.35
2024-05-13,Central,Office Supplies,6,137.17,29.76
2024-05-14,West,Furniture,4,171.38,44.73
2024-05-14,East,Office Supplies,7,494.14,-27.2
2024-05-14,East,Office Supplies,3,192.25,21.26
2024-05-14,West,Office Supplies,9,415.92,5.85
2024-05-15,West,Office Supplies,1,339.12,39.68
2024-05-15,South,Furniture,9,224.25,28.12
2024-05-15,East,Office Supplies,6,75.57,19.32
2024-05-15,South,Office Supplies,9,564.02,190.45
2024-05-16,West,Office Supplies,7,183.0,25.93
2024-05-16,West,Technology,7,400.87,57.92
2024-05-16,East,Technology,9,666.62,136.24
2024-05-17,East,Office Supplies,2,86.89,12.68
2024-05-17,East,Office Supplies,7,131.56,5.15
2024-05-17,West,Office Supplies,6,446.61,16.18
2024-05-17,Central,Office Supplies,2,292.71,-13.79
2024-05-18,East,Furniture,7,323.12,109.74
2024-05-18,East,Office Supplies,7,329.24,-17.98
2024-05-18,West,Office Supplies,5,351.58,115.91
2024-05-19,West,Technology,8,258.46,2.19
2024-05-19,South,Office Supplies,1,78.84,8.36
2024-05-20,East,Technology,4,298.56,44.03
2024-05-20,West,Furniture,3,90.07,27.16
2024-05-20,South,Office Supplies,6,46.11,13.98
2024-05-20,East,Office Supplies,8,102.55,28.38
2024-05-20,South,Technology,2,393.9,14.47
2024-05-20,West,Technology,3,129.26,42.15
2024-05-21,East,Technology,2,43.47,13.2
2024-05-21,East,Technology,7,75.91,-2.36
2024-05-22,West,Office Supplies,6,142.02,31.47
2024-05-22,East,Furniture,3,132.21,20.71
2024-05-22,East,Furniture,2,185.93,25.34
2024-05-23,West,Technology,4,84.0,21.68
2024-05-24,South,Furniture,5,79.82,-6.23
2024-05-24,East,Furniture,9,390.49,62.74
2024-05-25,West,Technology,7,329.78,54.02
2024-05-25,South,Office Supplies,2,197.76,50.63
2024-05-25,West,Furniture,6,176.97,33.03
2024-05-25,Central,Office Supplies,3,718.83,53.94
2024-05-25,Central,Office Supplies,9,127.46,-5.24
2024-05-25,East,Office Supplies,2,267.5,91.51
2024-05-25,West,Office Supplies,8,290.71,49.68
2024-05-26,East,Office Supplies,5,400.52,-26.51
2024-05-26,Central,Office Supplies,2,337.8,17.31
2024-05-26,Central,Furniture,8,406.84,52.81
2024-05-26,East,Furniture,6,487.14,161.97
2024-05-27,West,Office Supplies,3,102.54,17.57
2024-05-27,West,Office Supplies,8,517.36,47.82
2024-05-27,West,Technology,3,287.22,94.94
2024-05-27,West,Furniture,7,193.23,6.5
2024-05-27,East,Office Supplies,8,22.24,6.63
2024-05-28,South,Office Supplies,7,157.28,-6.67
2024-05-29,East,Technology,3,507.7,131.59
2024-05-30,Central,Technology,9,244.45,81.83
2024-05-30,Central,Office Supplies,6,280.79,-27.91
2024-05-30,Central,Furniture,4,113.03,26.72
2024-05-30,Central,Technology,5,482.22,19.27
2024-05-30,Central,Technology,8,176.57,61.1
2024-05-30,Central,Furniture,8,63.56,17.18
2024-05-31,East,Furniture,5,428.95,69.44
2024-05-31,Central,Technology,8,119.08,27.61
2024-05-31,East,Office Supplies,7,212.63,-6.56
2024-06-01,West,Technology,5,514.96,63.13
2024-06-01,West,Office Supplies,2,169.42,44.78
2024-06-01,Central,Office Supplies,7,20.74,5.33
2024-06-02,West,Technology,1,112.72,-1.4
2024-06-02,East,Furniture,5,228.71,9.89
2024-06-03,Central,Furniture,7,366.89,71.75
2024-06-03,South,Furniture,3,476.78,-37.45
2024-06-03,Central,Office Supplies,4,85.57,19.1
2024-06-04,Central,Technology,6,301.74,-26.29
2024-06-04,West,Furniture,9,311.57,73.07
2024-06-04,Central,Furniture,5,698.52,216.64
2024-06-04,West,Technology,2,119.1,30.21
2024-06-04,West,Technology,5,269.03,61.53
2024-06-05,South,Furniture,5,21.47,6.13
2024-06-05,South,Office Supplies,5,199.99,51.17
2024-06-06,Central,Office Supplies,9,76.43,-0.26
2024-06-07,West,Furniture,8,565.41,44.45
2024-06-07,Central,Office Supplies,5,245.84,70.92
2024-06-07,West,Office Supplies,4,179.38,-17.46
2024-06-07,Central,Office Supplies,3,383.31,48.89
2024-06-07,West,Office Supplies,3,78.76,7.92
2024-06-07,Central,Office Supplies,5,71.58,8.36
2024-06-08,West,Technology,2,415.99,98.43
2024-06-08,West,Office Supplies,2,561.25,178.97
2024-06-08,Central,Furniture,6,42.06,5.77
2024-06-08,Central,Technology,1,140.89,28.89
2024-06-08,South,Office Supplies,7,49.16,4.58
2024-06-09,East,Technology,8,78.13,-6.21
2024-06-09,South,Office Supplies,4,227.24,18.51
2024-06-09,East,Technology,9,232.12,43.47
2024-06-09,Central,Furniture,6,165.03,34.91
2024-06-09,East,Office Supplies,8,47.09,15.05
2024-06-09,East,Technology,6,38.07,10.39
2024-06-09,East,Furniture,7,263.61,11.19
2024-06-10,South,Furniture,7,295.88,50.07
2024-06-10,East,Office Supplies,5,173.62,-15.63
2024-06-10,West,Furniture,6,192.04,47.68
2024-06-12,Central,Office Supplies,8,320.68,46.32
2024-06-13,South,Office Supplies,8,305.18,-11.9
2024-06-14,West,Furniture,7,19.62,1.12
2024-06-15,Central,Furniture,8,129.42,28.14
2024-06-15,Central,Office Supplies,2,22.55,0.96
2024-06-15,East,Technology,2,36.58,11.09
2024-06-15,West,Office Supplies,1,223.34,54.67
2024-06-17,West,Technology,9,406.47,47.86
2024-06-18,West,Furniture,8,134.57,24.01
2024-06-19,Central,Technology,7,32.39,6.06
2024-06-20,South,Furniture,8,172.08,13.66
2024-06-20,East,Technology,1,252.91,54.09
2024-06-20,Central,Office Supplies,6,291.89,50.9
2024-06-20,East,Office Supplies,9,63.2,13.16
2024-06-20,East,Technology,1,365.46,36.42
2024-06-21,South,Office Supplies,9,181.03,-7.7
2024-06-21,East,Office Supplies,9,492.46,-22.15
2024-06-21,Central,Technology,8,489.25,20.55
2024-06-22,East,Office Supplies,4,40.19,4.73
2024-06-22,East,Office Supplies,1,106.76,33.73
2024-06-23,East,Office Supplies,7,54.68,4.46
2024-06-24,East,Office Supplies,6,270.24,42.64
2024-06-24,East,Office Supplies,2,262.71,84.62
2024-06-25,West,Furniture,5,171.65,5.0
2024-06-26,Central,Technology,3,159.03,28.05
2024-06-27,East,Technology,5,372.72,14.6
2024-06-28,East,Furniture,5,78.55,-3.31
2024-06-29,West,Furniture,5,252.24,48.38
2024-06-29,Central,Office Supplies,8,37.95,-1.22
2024-06-29,Central,Office Supplies,3,184.95,62.82
2024-06-30,South,Office Supplies,7,396.24,-31.52
2024-06-30,East,Office Supplies,8,44.97,6.49
2024-06-30,Central,Furniture,1,138.58,25.17
2024-06-30,East,Office Supplies,8,455.76,46.02
2024-07-01,West,Furniture,5,274.72,42.74
2024-07-01,East,Office Supplies,6,498.11,6.9
2024-07-01,Central,Furniture,2,129.7,-5.93
2024-07-01,East,Furniture,3,23.79,1.87
2024-07-02,Central,Office Supplies,1,184.12,48.63
2024-07-03,South,Furniture,1,125.5,6.28
2024-07-03,West,Furniture,1,468.13,69.75
2024-07-03,South,Office Supplies,2,138.42,25.11
2024-07-03,East,Office Supplies,6,293.82,102.29
2024-07-04,South,Furniture,1,119.03,29.62
2024-07-04,West,Technology,4,246.15,-21.57
2024-07-04,South,Office Supplies,9,319.56,15.2
2024-07-04,South,Technology,5,707.25,-48.55
2024-07-05,Central,Office Supplies,6,330.38,28.78
2024-07-05,East,Office Supplies,4,236.54,29.73
2024-07-06,Central,Furniture,3,265.32,3.6
2024-07-06,West,Office Supplies,4,98.62,4.59
2024-07-06,West,Technology,5,388.5,56.73
2024-07-07,South,Office Supplies,8,384.31,105.01
2024-07-07,East,Office Supplies,7,128.13,26.35
2024-07-07,South,Office Supplies,9,240.7,57.28
2024-07-09,West,Furniture,4,320.91,110.35
2024-07-09,South,Office Supplies,3,412.79,88.7
2024-07-09,East,Office Supplies,1,161.99,0.39
2024-07-09,West,Technology,5,402.73,23.16
2024-07-09,Central,Furniture,6,165.4,3.0
2024-07-10,West,Technology,9,324.96,74.18
2024-07-10,East,Technology,6,217.89,3.09
2024-07-10,South,Furniture,1,169.17,46.86
2024-07-11,East,Furniture,5,297.48,52.81
2024-07-11,West,Technology,8,221.15,20.01
2024-07-11,East,Technology,7,228.05,70.37
2024-07-12,East,Office Supplies,7,140.11,33.3
2024-07-13,East,Furniture,7,462.08,88.21
2024-07-14,West,Office Supplies,9,212.41,24.59
2024-07-14,Central,Office Supplies,3,293.69,3.21
2024-07-15,West,Technology,4,149.78,46.08
2024-07-15,East,Technology,3,140.88,21.46
2024-07-15,West,Office Supplies,9,97.41,19.0
2024-07-16,Central,Technology,4,104.25,11.82
2024-07-16,West,Office Supplies,2,83.46,12.79
2024-07-16,Central,Furniture,8,213.31,9.77
2024-07-17,Central,Furniture,1,276.86,88.69
2024-07-17,West,Technology,9,35.09,6.56
2024-07-17,Central,Office Supplies,8,201.33,66.67
2024-07-17,West,Office Supplies,6,516.4,41.62
2024-07-18,Central,Furniture,1,85.02,8.41
2024-07-18,Central,Technology,1,43.68,6.87
2024-07-18,West,Office Supplies,9,80.75,1.74
2024-07-19,West,Furniture,3,115.16,13.33
2024-07-19,Central,Office Supplies,8,562.09,193.91
2024-07-19,East,Technology,7,647.78,88.77
2024-07-19,West,Office Supplies,5,210.0,72.87
2024-07-20,South,Office Supplies,9,366.69,40.53
2024-07-20,South,Technology,7,600.35,195.41
2024-07-20,West,Office Supplies,7,151.15,11.39
2024-07-21,East,Office Supplies,2,185.31,45.75
2024-07-22,East,Office Supplies,2,131.12,-2.58
2024-07-22,West,Office Supplies,2,45.66,12.9
2024-07-23,Central,Office Supplies,1,239.43,-8.68
2024-07-23,West,Furniture,7,245.65,77.59
2024-07-23,Central,Technology,4,59.16,12.75
2024-07-23,West,Office Supplies,9,97.26,-8.01
2024-07-24,Central,Office Supplies,3,178.42,50.74
2024-07-24,South,Technology,9,192.33,6.32
2024-07-24,East,Office Supplies,2,25.91,3.14
2024-07-24,East,Technology,1,44.82,1.02
2024-07-25,West,Office Supplies,4,342.43,48.6
2024-07-25,West,Furniture,3,345.76,112.39
2024-07-25,South,Technology,7,626.14,-48.58
2024-07-25,Central,Furniture,5,263.61,65.69
2024-07-26,West,Technology,7,171.7,38.19
2024-07-26,East,Furniture,5,92.54,0.43
2024-07-27,West,Furniture,6,227.76,63.82
2024-07-27,West,Office Supplies,5,385.21,84.16
2024-07-27,West,Office Supplies,8,15.64,-0.42
2024-07-27,East,Office Supplies,6,90.76,25.68
2024-07-28,South,Technology,7,264.64,73.75
2024-07-28,West,Technology,6,105.85,-2.41
2024-07-28,Central,Office Supplies,3,182.87,-15.58
2024-07-28,Central,Office Supplies,6,406.96,136.12
2024-07-28,Central,Office Supplies,2,327.44,66.9
2024-07-29,West,Furniture,4,133.95,-9.87
2024-07-29,West,Office Supplies,4,263.28,66.66
2024-07-30,Central,Office Supplies,9,258.01,52.43
2024-07-30,West,Office Supplies,7,460.49,38.67
2024-07-31,Central,Furniture,1,367.8,-31.14
2024-07-31,Central,Office Supplies,6,34.26,3.0
2024-07-31,South,Furniture,2,205.39,44.72
2024-08-01,West,Office Supplies,7,141.17,35.0
2024-08-01,East,Furniture,7,113.92,-7.71
2024-08-02,East,Technology,7,234.15,76.78
2024-08-02,West,Office Supplies,1,265.17,78.09
2024-08-02,East,Office Supplies,9,177.3,-14.89
2024-08-03,West,Office Supplies,5,381.75,20.06
2024-08-03,East,Office Supplies,6,384.84,80.68
2024-08-04,West,Furniture,3,543.44,8.93
2024-08-06,East,Technology,7,350.53,72.75
2024-08-06,West,Furniture,6,142.83,38.04
2024-08-06,East,Office Supplies,6,179.1,-9.66
2024-08-07,Central,Office Supplies,3,228.0,68.88
2024-08-08,Central,Office Supplies,1,181.84,-0.57
2024-08-09,South,Office Supplies,8,350.64,97.06
2024-08-10,West,Office Supplies,9,234.6,67.2
2024-08-10,Central,Technology,6,285.3,90.17
2024-08-10,Central,Office Supplies,6,362.69,92.06
2024-08-10,East,Furniture,1,339.28,-12.42
2024-08-11,East,Office Supplies,9,150.12,21.69
2024-08-11,West,Furniture,9,437.39,-2.72
2024-08-12,South,Office Supplies,5,363.7,23.48
2024-08-13,West,Office Supplies,1,356.26,62.53
2024-08-14,West,Furniture,1,315.46,-2.1
2024-08-14,West,Office Supplies,2,300.85,76.79
2024-08-14,West,Office Supplies,6,296.69,63.42
2024-08-15,West,Office Supplies,2,217.59,65.42
2024-08-15,West,Furniture,7,1063.13,241.15
2024-08-15,East,Office Supplies,1,177.22,9.75
2024-08-16,Central,Furniture,7,328.13,47.38
2024-08-16,Central,Office Supplies,1,368.83,95.78
2024-08-16,East,Furniture,9,217.06,34.09
2024-08-17,Central,Technology,3,402.96,106.92
2024-08-18,West,Technology,6,432.2,-40.15
2024-08-18,South,Furniture,6,190.24,48.88
2024-08-20,West,Furniture,7,212.09,64.63
2024-08-21,East,Office Supplies,2,237.37,63.47
2024-08-21,Central,Furniture,9,300.57,61.93
2024-08-23,Central,Office Supplies,6,366.87,-1.03
2024-08-23,South,Office Supplies,7,372.03,125.62
2024-08-23,East,Furniture,1,68.88,7.72
2024-08-24,East,Furniture,6,98.7,18.43
2024-08-24,East,Technology,6,288.84,81.68
2024-08-24,East,Technology,2,185.71,27.15
2024-08-26,South,Office Supplies,4,120.28,-4.92
2024-08-26,South,Office Supplies,3,507.37,-35.1
2024-08-26,South,Technology,6,356.67,35.55
2024-08-26,East,Office Supplies,4,296.64,85.44
2024-08-26,Central,Office Supplies,7,244.4,31.29
2024-08-27,West,Technology,8,879.08,-5.86
2024-08-27,West,Technology,8,5.49,0.01
2024-08-27,Central,Furniture,2,181.87,58.73
2024-08-28,South,Furniture,1,575.16,86.55
2024-08-28,Central,Furniture,2,606.83,81.61
2024-08-29,South,Technology,7,36.3,5.84
2024-08-29,East,Office Supplies,5,238.61,12.96
2024-08-29,Central,Office Supplies,7,114.19,21.42
2024-08-29,Central,Furniture,1,138.03,-9.64
2024-08-30,Central,Office Supplies,8,295.38,-15.95
2024-08-30,East,Office Supplies,2,128.23,39.51
2024-08-30,South,Technology,6,269.57,-5.46
2024-08-30,Central,Furniture,6,188.5,37.79
2024-08-31,Central,Technology,2,276.32,19.81
2024-08-31,East,Furniture,1,981.42,-67.99
2024-08-31,Central,Office Supplies,9,283.82,92.5
2024-09-01,South,Office Supplies,8,256.2,15.12
2024-09-01,West,Technology,8,121.15,9.77
2024-09-01,Central,Office Supplies,3,334.27,63.26
2024-09-01,Central,Office Supplies,5,306.04,59.7
