order_date,region,category,quantity,sales,profit
2025-07-06,East,Furniture,7,139.89,3.69
2025-07-06,South,Technology,5,280.29,16.77
2025-07-07,West,Technology,1,82.37,15.27
2025-07-07,East,Technology,1,109.29,20.39
2025-07-07,East,Office Supplies,6,350.21,60.31
2025-07-07,Central,Technology,9,159.58,3.07
2025-07-07,Central,Technology,7,323.99,50.26
2025-07-08,East,Office Supplies,6,324.2,90.29
2025-07-08,South,Furniture,2,282.74,48.26
2025-07-08,East,Technology,2,250.47,23.86
2025-07-08,South,Office Supplies,6,318.3,32.79
2025-07-08,South,Office Supplies,8,106.11,14.78
2025-07-08,East,Technology,4,140.76,55.78
2025-07-09,Central,Furniture,5,239.73,44.33
2025-07-09,East,Office Supplies,5,351.48,15.99
2025-07-09,East,Office Supplies,8,135.6,35.52
2025-07-09,South,Technology,6,268.42,30.65
2025-07-09,East,Technology,9,25.29,2.54
2025-07-10,East,Technology,4,127.48,-5.15
2025-07-10,East,Furniture,2,982.07,302.05
2025-07-10,West,Technology,3,202.62,35.77
2025-07-10,South,Technology,8,127.67,40.15
2025-07-10,Central,Technology,3,284.59,111.5
2025-07-10,East,Technology,4,519.38,-17.62
2025-07-10,West,Furniture,5,73.79,11.27
2025-07-10,West,Furniture,9,251.32,-10.75
2025-07-10,Central,Office Supplies,9,52.02,11.05
2025-07-11,Central,Furniture,5,169.55,11.76
2025-07-11,South,Technology,2,146.5,55.06
2025-07-11,West,Furniture,4,295.3,24.74
2025-07-11,South,Office Supplies,4,322.8,13.21
2025-07-11,East,Office Supplies,7,126.44,9.67
2025-07-12,East,Technology,8,617.07,98.57
2025-07-12,South,Technology,4,224.85,81.12
2025-07-12,East,Technology,1,31.81,8.64
2025-07-13,East,Furniture,5,91.38,9.12
2025-07-13,East,Furniture,8,335.71,45.93
2025-07-13,East,Furniture,7,70.91,-1.07
2025-07-13,Central,Technology,9,120.26,30.14
2025-07-13,East,Furniture,6,139.73,50.23
2025-07-14,East,Office Supplies,8,437.52,86.33
2025-07-14,South,Technology,2,288.76,26.97
2025-07-14,West,Office Supplies,4,626.29,237.88
2025-07-14,South,Furniture,3,252.99,99.05
2025-07-14,Central,Technology,6,227.99,51.86
2025-07-14,West,Technology,7,212.74,53.54
2025-07-15,East,Technology,5,94.97,15.02
2025-07-15,South,Office Supplies,9,353.18,78.58
2025-07-15,West,Office Supplies,8,408.35,-16.58
2025-07-15,Central,Technology,4,87.61,31.07
2025-07-15,South,Furniture,9,243.37,-8.32
2025-07-15,Central,Technology,3,148.0,56.39
2025-07-16,South,Office Supplies,7,538.84,-3.68
2025-07-16,Central,Technology,9,604.39,144.62
2025-07-16,South,Technology,7,18.97,2.07
2025-07-16,Central,Furniture,9,276.16,29.85
2025-07-16,Central,Office Supplies,1,179.93,44.63
2025-07-16,West,Technology,7,277.58,34.6
2025-07-16,East,Furniture,4,118.47,24.83
2025-07-17,East,Technology,5,38.69,4.6
2025-07-17,East,Technology,3,250.16,9.98
2025-07-17,Central,Furniture,3,500.73,25.2
2025-07-17,West,Technology,3,162.19,-6.88
2025-07-17,Central,Technology,8,625.96,-9.09
2025-07-17,East,Furniture,4,21.37,7.26
2025-07-17,Central,Office Supplies,1,100.37,-0.7
2025-07-17,East,Technology,6,375.35,72.22
2025-07-18,East,Office Supplies,8,196.73,16.62
2025-07-18,East,Furniture,6,269.47,104.78
2025-07-18,East,Technology,7,141.23,49.46
2025-07-18,South,Office Supplies,9,459.84,75.83
2025-07-18,Central,Office Supplies,7,168.21,59.85
2025-07-18,East,Technology,2,35.2,10.88
2025-07-18,East,Office Supplies,2,252.9,65.45
2025-07-18,East,Technology,6,354.66,22.31
2025-07-19,East,Furniture,1,115.68,17.57
2025-07-19,South,Office Supplies,5,407.83,155.44
2025-07-19,East,Office Supplies,6,85.92,10.43
2025-07-19,Central,Office Supplies,8,206.71,-4.95
2025-07-20,South,Office Supplies,6,125.53,11.85
2025-07-21,South,Office Supplies,4,317.81,-6.78
2025-07-21,West,Office Supplies,2,142.94,47.83
2025-07-21,East,Office Supplies,7,379.79,134.95
2025-07-21,Central,Furniture,2,232.76,34.3
2025-07-21,East,Technology,4,81.95,19.48
2025-07-21,West,Furniture,2,184.48,23.28
2025-07-21,East,Office Supplies,5,148.72,50.32
2025-07-21,South,Technology,3,101.65,17.73
2025-07-22,East,Office Supplies,4,71.04,2.14
2025-07-22,East,Technology,7,460.22,89.35
2025-07-22,East,Furniture,6,177.86,-5.2
2025-07-22,South,Technology,4,107.03,-3.92
2025-07-22,West,Technology,2,437.34,-8.06
2025-07-23,East,Office Supplies,3,222.31,83.07
2025-07-23,West,Office Supplies,7,240.41,-1.2
2025-07-23,East,Office Supplies,7,468.04,94.94
2025-07-23,East,Furniture,8,200.14,46.46
2025-07-23,Central,Office Supplies,2,204.73,17.8
2025-07-23,Central,Technology,4,91.53,19.27
2025-07-24,East,Office Supplies,9,57.53,21.16
2025-07-24,Central,Office Supplies,6,475.04,102.79
2025-07-24,Central,Technology,6,463.71,77.5
2025-07-24,Central,Office Supplies,8,87.18,2.09
2025-07-24,South,Office Supplies,8,406.67,1.53
2025-07-24,East,Office Supplies,4,289.75,97.07
2025-07-24,East,Technology,4,70.26,11.6
2025-07-24,East,Technology,2,36.06,-0.64
2025-07-25,South,Furniture,7,687.44,109.38
2025-07-25,East,Furniture,5,214.41,14.53
2025-07-25,West,Furniture,3,283.05,88.22
2025-07-25,East,Technology,3,59.84,23.12
2025-07-25,South,Office Supplies,5,53.62,12.01
2025-07-25,West,Technology,8,78.89,14.59
2025-07-25,West,Office Supplies,1,111.52,15.17
2025-07-25,West,Technology,6,249.21,44.68
2025-07-25,South,Technology,3,292.11,25.03
2025-07-25,East,Furniture,7,470.68,45.57
2025-07-25,South,Furniture,7,431.94,109.94
2025-07-25,Central,Technology,3,114.34,35.18
2025-07-26,East,Furniture,4,463.82,8.48
2025-07-26,South,Office Supplies,3,226.45,51.01
2025-07-26,East,Furniture,3,109.4,27.43
2025-07-26,West,Furniture,7,500.59,68.58
2025-07-26,East,Office Supplies,4,251.48,64.96
2025-07-26,Central,Furniture,4,171.24,63.49
2025-07-27,East,Office Supplies,6,178.69,29.9
2025-07-27,East,Furniture,2,357.8,23.87
2025-07-27,South,Furniture,5,200.07,38.19
2025-07-28,West,Office Supplies,3,502.52,-18.31
2025-07-28,West,Technology,7,465.05,37.37
2025-07-28,Central,Technology,8,32.11,12.4
2025-07-28,Central,Furniture,7,180.2,65.02
2025-07-28,East,Technology,1,186.16,29.22
2025-07-29,South,Furniture,5,230.45,91.23
2025-07-29,Central,Office Supplies,6,207.6,53.44
2025-07-29,South,Office Supplies,3,266.33,105.31
2025-07-29,West,Office Supplies,2,110.81,-4.82
2025-07-30,East,Furniture,6,420.88,76.85
2025-07-30,East,Technology,4,94.37,5.35
2025-07-30,Central,Technology,9,485.5,28.41
2025-07-30,East,Technology,1,315.61,121.68
2025-07-30,South,Office Supplies,6,378.95,99.62
2025-07-30,West,Office Supplies,8,180.04,36.16
2025-07-31,South,Office Supplies,3,65.01,23.97
2025-07-31,West,Office Supplies,9,377.78,-0.09
2025-07-31,South,Furniture,9,378.15,11.14
2025-08-01,Central,Technology,6,246.38,61.12
2025-08-01,East,Office Supplies,8,63.35,15.17
2025-08-01,East,Furniture,1,443.38,-9.85
2025-08-01,Central,Technology,7,233.17,35.51
2025-08-01,East,Office Supplies,4,400.73,135.96
2025-08-02,Central,Furniture,3,384.84,69.64
2025-08-02,East,Furniture,7,570.99,171.43
2025-08-02,East,Office Supplies,6,216.97,48.35
2025-08-02,Central,Technology,5,121.44,1.09
2025-08-02,East,Office Supplies,9,301.55,99.07
2025-08-02,West,Furniture,5,20.31,6.26
2025-08-03,West,Office Supplies,2,292.43,35.17
2025-08-03,East,Technology,2,92.01,26.0
2025-08-04,West,Office Supplies,9,208.28,52.97
2025-08-04,West,Technology,7,398.29,76.27
2025-08-04,East,Office Supplies,4,26.54,7.2
2025-08-04,West,Technology,4,286.21,58.43
2025-08-04,East,Furniture,4,201.97,-7.25
2025-08-04,Central,Office Supplies,9,94.23,-2.42
2025-08-05,South,Furniture,6,209.15,43.21
2025-08-05,West,Furniture,9,271.92,13.58
2025-08-05,West,Furniture,8,163.16,47.98
2025-08-05,West,Office Supplies,8,31.59,0.05
2025-08-05,South,Furniture,1,100.64,0.53
2025-08-05,East,Technology,3,258.64,101.74
2025-08-05,South,Technology,5,91.15,31.67
2025-08-05,East,Office Supplies,5,250.18,95.19
2025-08-05,East,Furniture,4,189.18,56.19
2025-08-06,South,Technology,8,353.92,83.9
2025-08-06,West,Technology,2,471.53,68.91
2025-08-06,Central,Technology,7,198.81,24.97
2025-08-06,West,Technology,9,93.85,-4.36
2025-08-07,West,Office Supplies,2,132.67,37.75
2025-08-07,West,Furniture,4,319.45,33.04
2025-08-08,East,Office Supplies,2,396.24,110.05
2025-08-08,Central,Office Supplies,4,193.56,37.1
2025-08-08,West,Technology,1,275.47,48.23
2025-08-08,South,Office Supplies,8,354.76,78.75
2025-08-08,East,Furniture,8,338.77,84.97
2025-08-08,South,Technology,7,101.77,19.02
2025-08-09,West,Technology,9,315.9,3.5
2025-08-09,West,Office Supplies,3,357.59,79.72
2025-08-09,East,Technology,5,76.13,25.71
2025-08-09,South,Office Supplies,4,108.29,12.52
2025-08-09,West,Furniture,7,136.68,23.92
2025-08-09,Central,Office Supplies,5,451.64,176.39
2025-08-09,South,Office Supplies,4,316.16,74.93
2025-08-10,West,Technology,7,486.17,148.32
2025-08-10,East,Office Supplies,8,202.41,-0.67
2025-08-10,East,Furniture,4,10.28,0.15
2025-08-10,Central,Technology,7,282.29,7.88
2025-08-10,South,Technology,8,144.81,13.12
2025-08-10,Central,Technology,4,169.09,24.5
2025-08-10,West,Furniture,8,132.14,45.61
2025-08-10,West,Technology,2,492.41,139.07
2025-08-10,East,Office Supplies,7,104.33,20.12
2025-08-11,Central,Office Supplies,6,16.33,3.08
2025-08-11,East,Office Supplies,1,238.26,-4.25
2025-08-11,East,Office Supplies,9,141.82,26.37
2025-08-11,Central,Furniture,6,453.32,92.36
2025-08-11,East,Technology,6,96.29,37.61
2025-08-12,East,Technology,7,224.71,-8.45
2025-08-12,Central,Furniture,8,102.61,2.91
2025-08-12,Central,Technology,5,139.99,47.75
2025-08-12,Central,Office Supplies,5,355.46,28.83
2025-08-12,Central,Technology,1,230.51,55.23
2025-08-12,Central,Furniture,9,67.97,16.19
2025-08-12,East,Furniture,6,259.86,18.01
2025-08-12,West,Technology,4,161.9,-0.59
2025-08-13,Central,Office Supplies,2,250.89,84.07
2025-08-13,West,Office Supplies,5,64.55,-1.79
2025-08-13,East,Technology,5,179.39,15.85
2025-08-13,South,Technology,2,320.19,87.87
2025-08-14,Central,Office Supplies,1,725.12,251.02
2025-08-14,East,Office Supplies,1,292.35,30.12
2025-08-14,West,Office Supplies,5,282.01,40.63
2025-08-14,East,Office Supplies,2,250.76,58.16
2025-08-14,Central,Office Supplies,6,74.95,6.24
2025-08-15,East,Office Supplies,3,151.44,58.86
2025-08-15,West,Technology,4,119.72,-5.43
2025-08-15,East,Technology,9,156.07,11.05
2025-08-15,Central,Technology,1,570.89,96.05
2025-08-15,Central,Technology,3,152.8,12.45
2025-08-15,East,Technology,7,709.03,194.1
2025-08-15,East,Technology,6,127.42,15.75
2025-08-15,West,Technology,7,815.35,314.03
2025-08-16,Central,Technology,8,161.46,50.68
2025-08-16,West,Furniture,9,263.81,89.41
2025-08-16,West,Furniture,5,454.83,153.3
2025-08-16,South,Technology,1,447.29,155.4
2025-08-16,East,Technology,2,259.92,-12.63
2025-08-16,Central,Office Supplies,9,284.58,79.47
2025-08-16,Central,Technology,6,221.1,-6.64
2025-08-16,South,Technology,2,65.87,25.86
2025-08-16,Central,Office Supplies,5,158.68,55.49
2025-08-16,East,Office Supplies,5,414.38,45.67
2025-08-17,East,Office Supplies,7,586.02,18.01
2025-08-17,South,Office Supplies,5,727.14,280.71
2025-08-17,Central,Technology,5,308.14,20.45
2025-08-17,Central,Office Supplies,1,278.13,57.28
2025-08-17,East,Technology,2,221.63,79.84
2025-08-17,East,Technology,3,141.23,55.51
2025-08-18,Central,Technology,6,307.58,-3.44
2025-08-18,West,Technology,8,509.56,34.86
2025-08-18,East,Office Supplies,4,202.81,78.81
2025-08-18,South,Office Supplies,4,47.34,14.7
2025-08-18,Central,Technology,2,207.5,68.42
2025-08-18,Central,Technology,1,449.6,130.98
2025-08-18,East,Office Supplies,7,115.48,7.24
2025-08-18,East,Office Supplies,4,654.44,208.63
2025-08-19,West,Furniture,1,18.87,-0.18
2025-08-19,South,Technology,3,214.69,10.37
2025-08-19,South,Technology,6,264.09,38.1
2025-08-19,South,Furniture,6,99.41,-0.41
2025-08-19,Central,Office Supplies,8,338.4,114.61
2025-08-19,Central,Office Supplies,2,186.45,-3.49
2025-08-20,South,Office Supplies,5,19.07,3.94
2025-08-20,Central,Furniture,5,509.39,62.77
2025-08-20,East,Technology,4,390.08,34.96
2025-08-20,Central,Office Supplies,6,49.53,5.38
2025-08-20,West,Technology,7,805.73,263.61
2025-08-20,South,Furniture,9,71.16,8.77
2025-08-20,South,Technology,3,37.81,9.44
2025-08-21,South,Technology,1,445.3,26.88
2025-08-21,South,Office Supplies,7,582.68,147.07
2025-08-21,West,Technology,1,224.86,71.69
2025-08-21,South,Furniture,4,899.39,312.82
2025-08-21,South,Office Supplies,3,393.57,83.7
2025-08-21,West,Office Supplies,2,179.22,51.9
2025-08-21,West,Technology,3,129.11,0.87
2025-08-21,East,Office Supplies,7,337.42,61.2
2025-08-22,East,Technology,8,442.96,56.71
2025-08-22,West,Office Supplies,2,362.03,-12.75
2025-08-22,West,Technology,7,366.56,108.21
2025-08-22,South,Furniture,5,389.31,-0.66
2025-08-22,Central,Furniture,8,413.87,-10.78
2025-08-22,East,Office Supplies,1,200.75,-3.16
2025-08-22,Central,Technology,2,214.3,65.43
2025-08-23,South,Furniture,8,268.57,76.52
2025-08-23,West,Furniture,9,98.39,-3.88
2025-08-23,East,Office Supplies,6,241.04,12.89
2025-08-23,West,Office Supplies,9,307.66,8.63
2025-08-23,West,Office Supplies,2,388.25,90.92
2025-08-24,Central,Office Supplies,8,871.03,111.53
2025-08-24,Central,Office Supplies,7,770.26,232.09
2025-08-24,East,Furniture,9,31.29,8.7
2025-08-24,West,Office Supplies,2,98.95,24.31
2025-08-24,West,Furniture,5,300.52,21.28
2025-08-24,South,Office Supplies,6,668.1,232.35
2025-08-25,East,Furniture,3,415.76,133.32
2025-08-25,East,Office Supplies,5,13.71,4.48
2025-08-25,South,Technology,7,310.94,25.88
2025-08-25,Central,Furniture,2,539.25,130.7
2025-08-25,West,Office Supplies,2,504.74,108.7
2025-08-26,Central,Technology,5,291.48,-12.91
2025-08-26,Central,Technology,1,308.94,117.9
2025-08-26,West,Furniture,8,164.52,15.25
2025-08-26,South,Office Supplies,9,501.08,55.78
2025-08-26,South,Furniture,8,229.81,26.36
2025-08-26,East,Technology,2,536.67,-21.59
2025-08-27,South,Furniture,1,571.3,136.46
2025-08-27,West,Office Supplies,5,183.97,49.59
2025-08-27,East,Technology,6,15.74,4.61
2025-08-27,East,Furniture,2,98.72,0.57
2025-08-27,East,Office Supplies,8,275.97,21.43
2025-08-27,East,Office Supplies,3,140.01,15.91
2025-08-27,East,Furniture,6,177.64,59.36
2025-08-27,South,Office Supplies,3,1180.8,205.01
2025-08-27,West,Office Supplies,5,336.05,7.8
2025-08-27,Central,Technology,7,275.88,73.59
2025-08-28,East,Technology,6,333.48,40.33
2025-08-28,South,Technology,2,205.81,19.91
2025-08-28,South,Office Supplies,6,446.11,140.48
2025-08-28,East,Technology,8,354.7,71.95
2025-08-28,East,Office Supplies,7,58.61,2.36
2025-08-28,East,Technology,5,298.83,90.15
2025-08-29,West,Office Supplies,6,296.78,88.31
2025-08-29,South,Office Supplies,6,85.71,6.87
2025-08-29,East,Office Supplies,9,55.08,2.86
2025-08-29,South,Office Supplies,4,315.54,32.8
2025-08-29,West,Office Supplies,2,600.79,15.28
2025-08-29,East,Office Supplies,6,200.55,25.73
2025-08-29,West,Office Supplies,6,110.68,6.18
2025-08-29,East,Technology,4,59.37,17.49
2025-08-30,East,Furniture,2,233.95,45.96
2025-08-30,East,Furniture,8,473.38,178.99
2025-08-30,West,Furniture,3,111.35,2.14
2025-08-30,South,Furniture,4,84.61,3.52
2025-08-30,Central,Office Supplies,3,300.94,49.35
2025-08-30,East,Furniture,8,431.49,144.13
2025-08-30,Central,Furniture,1,802.1,52.54
2025-08-31,West,Technology,2,194.19,28.84
2025-08-31,South,Technology,7,176.01,10.6
2025-08-31,East,Furniture,4,293.06,100.52
2025-08-31,Central,Furniture,7,328.62,46.68
2025-08-31,East,Office Supplies,3,693.64,252.54
2025-08-31,East,Office Supplies,6,146.71,1.31
2025-09-01,West,Technology,1,393.2,140.36
2025-09-01,South,Office Supplies,5,404.1,30.92
2025-09-01,East,Technology,6,174.65,15.73
2025-09-01,Central,Furniture,7,323.65,116.95
2025-09-01,East,Technology,2,85.0,13.34
2025-09-01,Central,Technology,1,374.07,3.58
2025-09-01,East,Technology,6,551.14,77.18
2025-09-01,Central,Office Supplies,4,399.24,144.5
2025-09-01,West,Technology,7,1000.66,353.41
2025-09-02,South,Technology,2,528.89,165.95
2025-09-02,West,Technology,1,357.24,117.77
2025-09-02,West,Office Supplies,5,65.37,12.7
2025-09-02,Central,Technology,3,119.99,22.46
2025-09-03,Central,Office Supplies,4,172.53,-5.9
2025-09-03,East,Office Supplies,7,46.81,17.64
2025-09-03,South,Technology,4,289.93,99.0
2025-09-04,East,Technology,4,127.92,21.55
2025-09-04,East,Office Supplies,2,288.85,79.92
2025-09-04,West,Office Supplies,3,369.52,98.0
2025-09-04,Central,Office Supplies,2,320.89,107.63
2025-09-05,East,Office Supplies,1,127.38,26.24
2025-09-05,South,Technology,7,182.79,37.21
2025-09-05,Central,Technology,3,241.53,69.85
2025-09-05,West,Technology,9,79.32,10.32
2025-09-05,West,Technology,3,573.51,49.04
2025-09-05,Central,Furniture,3,342.6,71.29
2025-09-05,South,Technology,5,451.17,19.52
2025-09-06,West,Furniture,2,69.09,4.83
2025-09-06,West,Furniture,7,258.62,47.45
2025-09-06,Central,Technology,5,360.95,-4.65
2025-09-06,West,Office Supplies,4,335.41,97.96
2025-09-06,West,Office Supplies,2,97.63,7.7
2025-09-06,East,Office Supplies,2,209.67,48.61
2025-09-06,Central,Furniture,5,236.13,5.06
2025-09-07,Central,Technology,1,185.62,13.66
2025-09-07,East,Technology,7,95.33,37.33
2025-09-07,West,Office Supplies,1,20.69,2.53
2025-09-07,South,Office Supplies,1,128.97,26.78
2025-09-07,East,Furniture,6,102.1,1.59
2025-09-07,East,Office Supplies,2,178.09,41.86
2025-09-07,East,Furniture,9,319.18,68.81
2025-09-07,South,Office Supplies,7,144.92,46.1
2025-09-07,Central,Furniture,6,288.38,-8.64
2025-09-08,East,Furniture,6,180.79,71.38
2025-09-08,South,Technology,4,483.95,134.56
2025-09-08,Central,Technology,2,342.37,85.68
2025-09-08,West,Furniture,8,110.86,41.46
2025-09-08,East,Office Supplies,3,134.76,37.47
2025-09-09,Central,Technology,2,37.9,0.21
2025-09-09,East,Technology,6,224.71,8.84
2025-09-09,East,Office Supplies,9,119.02,3.3
2025-09-09,South,Office Supplies,5,380.25,36.64
2025-09-09,East,Technology,2,216.27,-2.38
2025-09-10,South,Office Supplies,8,146.63,22.58
2025-09-10,East,Office Supplies,7,58.01,12.55
2025-09-10,Central,Technology,6,345.96,71.5
2025-09-10,East,Furniture,5,316.6,85.08
2025-09-10,West,Office Supplies,8,32.42,5.55
2025-09-10,Central,Technology,9,407.41,-8.1
2025-09-10,West,Technology,4,128.92,19.86
2025-09-10,East,Technology,4,528.84,13.1
2025-09-10,Central,Furniture,7,150.01,9.99
2025-09-11,Central,Technology,8,63.53,-2.11
2025-09-11,East,Furniture,7,151.66,35.17
2025-09-12,East,Technology,1,421.43,22.6
2025-09-12,East,Furniture,9,256.17,69.21
2025-09-12,West,Office Supplies,6,297.41,87.21
2025-09-12,Central,Technology,9,81.61,12.18
2025-09-12,East,Office Supplies,3,280.27,69.39
2025-09-12,Central,Technology,5,264.06,78.19
2025-09-13,East,Technology,3,133.31,24.07
2025-09-13,Central,Technology,1,233.29,72.53
2025-09-13,South,Technology,9,762.92,170.95
2025-09-13,South,Furniture,1,261.87,-2.41
2025-09-13,Central,Office Supplies,8,86.6,-0.2
2025-09-13,South,Technology,7,253.24,95.59
2025-09-14,East,Office Supplies,3,351.0,123.62
2025-09-14,West,Office Supplies,3,163.13,26.65
2025-09-14,West,Technology,7,152.56,33.77
2025-09-14,Central,Technology,8,202.4,72.11
2025-09-14,South,Furniture,5,249.35,-5.34
2025-09-14,East,Office Supplies,8,85.32,29.48
2025-09-14,Central,Office Supplies,9,140.31,29.3
2025-09-14,East,Furniture,3,371.79,118.83
2025-09-14,West,Office Supplies,8,317.02,36.18
2025-09-15,East,Furniture,3,248.12,63.23
2025-09-15,South,Technology,9,523.46,99.89
2025-09-15,Central,Technology,6,52.0,7.87
2025-09-15,East,Technology,6,59.21,14.29
2025-09-15,Central,Technology,2,198.28,46.29
2025-09-15,South,Technology,5,169.67,7.93
2025-09-16,South,Office Supplies,5,205.91,40.8
2025-09-16,South,Office Supplies,2,68.12,11.04
2025-09-16,East,Office Supplies,8,69.03,14.54
2025-09-16,Central,Furniture,5,191.54,71.97
2025-09-16,South,Office Supplies,5,259.15,41.8
2025-09-16,West,Technology,2,277.61,1.88
2025-09-17,Central,Furniture,4,84.45,23.62
2025-09-17,Central,Technology,7,292.32,-11.06
2025-09-17,East,Furniture,1,202.48,-5.01
2025-09-18,Central,Office Supplies,4,243.73,35.36
2025-09-18,South,Furniture,9,639.21,216.07
2025-09-18,Central,Furniture,6,289.79,26.57
2025-09-18,West,Office Supplies,8,386.24,55.14
2025-09-18,East,Office Supplies,7,26.53,0.97
2025-09-18,East,Technology,6,542.02,17.81
2025-09-18,East,Office Supplies,9,149.29,32.85
2025-09-18,East,Technology,5,562.93,95.18
2025-09-18,Central,Furniture,1,551.24,193.07
2025-09-18,West,Technology,4,33.73,6.41
2025-09-18,West,Office Supplies,1,155.33,58.81
2025-09-18,East,Furniture,2,166.29,38.42
2025-09-18,East,Office Supplies,3,339.6,-10.91
2025-09-19,East,Technology,6,143.92,8.85
2025-09-19,East,Technology,1,365.11,-15.44
2025-09-19,East,Office Supplies,6,205.03,33.6
2025-09-19,East,Technology,8,257.28,20.56
2025-09-19,Central,Furniture,9,880.86,108.53
2025-09-20,East,Technology,2,123.16,11.51
2025-09-20,East,Furniture,2,161.38,5.57
2025-09-20,West,Furniture,2,212.16,11.17
2025-09-20,East,Technology,5,179.34,58.86
2025-09-20,West,Furniture,5,783.34,91.2
2025-09-20,East,Office Supplies,1,172.92,61.22
2025-09-21,Central,Office Supplies,8,325.74,5.19
2025-09-21,West,Office Supplies,6,304.19,73.48
2025-09-21,Central,Office Supplies,2,138.57,21.19
2025-09-21,Central,Furniture,8,543.19,19.65
2025-09-21,East,Office Supplies,2,349.28,-17.21
2025-09-22,West,Office Supplies,6,208.67,11.35
2025-09-22,South,Furniture,4,179.93,30.18
2025-09-22,East,Technology,3,409.44,121.26
2025-09-23,South,Technology,7,417.25,165.29
2025-09-23,Central,Furniture,7,238.44,1.36
2025-09-23,South,Technology,6,182.99,18.39
2025-09-23,East,Office Supplies,7,206.56,65.17
2025-09-23,East,Technology,2,430.99,79.24
2025-09-24,East,Technology,9,475.74,76.01
2025-09-25,East,Office Supplies,9,472.18,86.34
2025-09-25,Central,Furniture,4,257.78,38.18
2025-09-25,West,Technology,8,275.46,20.22
2025-09-25,East,Technology,9,99.77,8.49
2025-09-25,East,Technology,2,81.16,6.88
2025-09-25,South,Office Supplies,9,174.34,54.0
2025-09-25,Central,Office Supplies,4,736.07,252.53
2025-09-26,East,Office Supplies,9,81.55,24.33
2025-09-26,Central,Office Supplies,5,326.55,84.25
2025-09-26,East,Office Supplies,6,69.65,18.28
2025-09-26,West,Technology,2,544.01,16.86
2025-09-26,East,Technology,7,673.92,-1.54
2025-09-26,Central,Office Supplies,4,217.34,8.65
2025-09-26,East,Furniture,1,671.39,138.81
2025-09-26,East,Furniture,1,80.8,26.34
2025-09-27,South,Technology,4,131.15,16.14
2025-09-27,South,Office Supplies,4,219.96,62.84
2025-09-28,East,Technology,4,313.16,109.04
2025-09-28,East,Office Supplies,9,186.21,57.63
2025-09-28,West,Furniture,7,323.19,7.73
2025-09-28,East,Office Supplies,3,396.17,-11.6
2025-09-28,Central,Technology,6,171.46,27.91
2025-09-28,South,Technology,6,109.85,33.62
2025-09-28,East,Office Supplies,1,578.24,199.66
2025-09-28,East,Office Supplies,2,1469.0,-71.52
2025-09-28,West,Technology,4,112.48,16.32
2025-09-28,West,Furniture,7,406.63,138.63
2025-09-29,South,Technology,5,353.95,112.67
2025-09-29,East,Technology,8,279.05,56.39
2025-09-29,East,Office Supplies,7,128.45,23.97
2025-09-29,Central,Office Supplies,5,222.73,30.53
2025-09-29,Central,Office Supplies,6,77.61,13.68
2025-09-29,West,Office Supplies,2,629.02,183.31
2025-09-29,West,Office Supplies,8,493.48,93.92
2025-09-30,West,Office Supplies,2,307.48,100.84
2025-09-30,East,Technology,1,416.01,48.59
2025-09-30,East,Office Supplies,3,284.51,103.24
2025-09-30,East,Furniture,4,781.99,147.08
2025-10-01,West,Furniture,5,120.7,1.97
2025-10-01,East,Furniture,1,279.51,91.78
2025-10-01,East,Technology,6,10.07,3.36
2025-10-01,West,Furniture,1,28.41,6.5
2025-10-01,West,Office Supplies,2,120.17,4.29
2025-10-01,East,Office Supplies,3,159.06,8.25
2025-10-01,East,Technology,1,46.39,6.31
2025-10-02,West,Office Supplies,7,92.41,7.92
2025-10-02,East,Furniture,9,87.11,27.33
2025-10-02,West,Office Supplies,9,92.47,21.27
2025-10-02,East,Office Supplies,4,391.35,86.8
2025-10-03,East,Office Supplies,4,67.91,3.56
2025-10-03,East,Furniture,9,315.81,124.69
2025-10-03,East,Technology,3,229.58,62.96
2025-10-03,Central,Furniture,8,407.15,37.1
2025-10-03,East,Office Supplies,6,55.35,5.54
2025-10-03,South,Technology,4,885.22,12.41
2025-10-03,Central,Office Supplies,1,118.21,27.26
2025-10-03,East,Technology,3,639.29,-12.46
2025-10-04,East,Office Supplies,6,399.91,-1.42
2025-10-04,East,Office Supplies,7,111.98,-0.32
2025-10-04,East,Furniture,5,37.41,8.71
2025-10-04,Central,Furniture,1,745.45,19.99
2025-10-04,East,Office Supplies,2,56.46,0.58
2025-10-04,East,Furniture,4,44.44,12.81
2025-10-05,East,Office Supplies,1,405.07,148.28
2025-10-05,Central,Office Supplies,8,26.28,1.67
2025-10-05,East,Office Supplies,4,136.0,7.73
2025-10-06,South,Technology,9,442.4,70.37
2025-10-06,West,Office Supplies,1,167.08,43.71
2025-10-06,West,Furniture,9,154.23,60.04
2025-10-06,South,Technology,6,105.96,-0.85
2025-10-06,South,Technology,2,97.57,-1.5
2025-10-06,East,Technology,5,299.91,32.41
2025-10-06,East,Furniture,6,94.9,23.76
2025-10-06,East,Office Supplies,9,202.44,29.77
2025-10-07,East,Technology,5,461.11,19.4
2025-10-07,South,Technology,3,245.61,-8.19
2025-10-07,South,Office Supplies,6,58.59,1.54
2025-10-07,South,Furniture,3,261.75,19.7
2025-10-07,Central,Technology,2,188.39,48.68
2025-10-07,South,Office Supplies,3,877.73,219.19
2025-10-08,Central,Technology,3,92.71,11.95
2025-10-08,West,Furniture,2,190.39,53.22
2025-10-08,East,Technology,1,498.25,-1.32
2025-10-08,East,Furniture,4,448.72,159.35
